Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
0.25791654,2.7004493e-05,0.09803264,-2.683084e-06,0.2541295,2.3418123e-05,1.3496848
0.25896284,2.6975718e-05,0.08771583,-2.388531e-06,0.2551882,2.3389015e-05,1.3496875
0.26002797,2.694697e-05,0.08875526,-2.3938476e-06,0.2562542,2.3360235e-05,1.3496844
0.2610327,2.6919586e-05,0.07871044,-2.1710532e-06,0.2572642,2.3332746e-05,1.3496838
0.26184762,2.6896969e-05,0.06714406,-1.8477215e-06,0.2580903,2.3309844e-05,1.3496855
0.26256886,2.6876987e-05,0.05459348,-1.5374891e-06,0.2588198,2.3289658e-05,1.3496859
0.26311418,2.6861646e-05,0.047315594,-1.2990133e-06,0.25937438,2.3274082e-05,1.3496879
0.26372677,2.6845119e-05,0.0510438,-1.3792517e-06,0.25998336,2.3257679e-05,1.3496846
0.26433915,2.6828531e-05,0.05102756,-1.3830514e-06,0.26059362,2.3241191e-05,1.3496813
0.26494467,2.681207e-05,0.04989962,-1.3593447e-06,0.26119813,2.3224797e-05,1.3496789
0.2655962,2.6794673e-05,0.059807945,-1.5677659e-06,0.26184472,2.3207598e-05,1.3496791
0.26647103,2.6771666e-05,0.07497516,-1.9925292e-06,0.26270708,2.3185085e-05,1.3496809
0.2674204,2.6746033e-05,0.07910511,-2.1484739e-06,0.26365036,2.3159719e-05,1.3496791
0.26831543,2.6721298e-05,0.07008054,-1.962319e-06,0.26454931,2.3134931e-05,1.3496795
0.2690359,2.6700945e-05,0.059008904,-1.6550407e-06,0.2652803,2.3114297e-05,1.3496816
0.26972595,2.6681806e-05,0.05805948,-1.6020513e-06,0.26597285,2.309508e-05,1.34968
0.27050412,2.6660795e-05,0.07052403,-1.8759366e-06,0.26674476,2.3074299e-05,1.3496801
0.27149257,2.6634354e-05,0.08287006,-2.2434479e-06,0.2677221,2.3048324e-05,1.3496819
0.27249894,2.660672e-05,0.08385803,-2.310575e-06,0.26872557,2.3020857e-05,1.3496801
0.27351484,2.6578644e-05,0.085469924,-2.3611415e-06,0.26974028,2.299286e-05,1.349678
0.27449176,2.655128e-05,0.07572719,-2.1540613e-06,0.27072206,2.2965423e-05,1.3496796
